sectionCenters,x,y,z
398,-23758.789809910104,32382.804281721103,14519.777105294012
399,-23744.997115475115,32338.987166178107,14502.723602260474
400,-23731.204421040125,32295.170050635115,14485.670099226936
401,-23727.40439298151,32283.0979881896,14480.97168512586
402,-23726.841425861712,32281.309534493965,14480.275623777554
403,-23726.278458741916,32279.52108079833,14479.579562429246
404,-23722.4784306833,32267.44901835281,14474.881148328168
405,-23708.68573624831,32223.631902809815,14457.82764529463
406,-23694.89304181332,32179.814787266823,14440.774142261092
407,-23691.093013754704,32167.742724821306,14436.075728160014
408,-23690.530046634907,32165.954271125673,14435.379666811707
409,-23689.96707951511,32164.16581743004,14434.6836054634
410,-23686.16705145649,32152.09375498452,14429.985191362324
411,-23672.3743570215,32108.276639441523,14412.931688328783
412,-23658.58166258651,32064.45952389853,14395.878185295245
413,-23654.78163452789,32052.387461453014,14391.179771194169
414,-23654.2186674081,32050.59900775738,14390.483709845863
415,-23653.655700288306,32048.810554061747,14389.787648497555
416,-23649.855672229685,32036.738491616226,14385.089234396477
417,-23636.437175936044,31992.90740014909,14367.78267574211
418,-23623.499406403804,31949.058354021014,14350.1510203125
419,-23619.93491887961,31936.977494373485,14345.29331932679
420,-23619.40684665381,31935.187737388667,14344.573659921502
421,-23618.878774428005,31933.397980403846,14343.85400051621
422,-23615.314286903813,31921.317120756314,14338.996299530501
423,-23602.376517371573,31877.46807462824,14321.364644100891
424,-23589.438747839333,31833.619028500165,14303.732988671281
425,-23585.87426031514,31821.538168852632,14298.875287685572
426,-23585.346188089337,31819.74841186781,14298.155628280281
427,-23584.818115863534,31817.958654882994,14297.435968874992
428,-23581.253628339342,31805.877795235465,14292.578267889283
429,-23568.315858807102,31762.028749107387,14274.946612459673
430,-23555.378089274862,31718.17970297931,14257.314957030063
431,-23551.81360175067,31706.09884333178,14252.457256044354
432,-23551.285529524866,31704.309086346962,14251.737596639065
433,-23550.757457299063,31702.51932936214,14251.017937233773
434,-23547.19296977487,31690.43846971461,14246.160236248064
435,-23534.25520024263,31646.589423586534,14228.528580818454
436,-23521.31743071039,31602.74037745846,14210.896925388844
437,-23517.7529431862,31590.659517810927,14206.039224403135
438,-23517.224870960395,31588.869760826106,14205.319564997844
439,-23516.696798734592,31587.08000384129,14204.599905592555
440,-23513.1323112104,31574.99914419376,14199.742204606846
441,-23500.19454167816,31531.150098065682,14182.110549177236
442,-23487.256772145913,31487.301051937604,14164.478893747626
443,-23483.692284621728,31475.220192290075,14159.621192761917
444,-23483.16421239592,31473.430435305258,14158.901533356628
445,-23482.636140170114,31471.640678320437,14158.181873951336
446,-23479.07165264593,31459.559818672904,14153.324172965627
447,-23466.13388311368,31415.71077254483,14135.692517536017
448,-23453.196113581438,31371.861726416755,14118.06086210641
449,-23449.63162605725,31359.780866769226,14113.2031611207
450,-23449.103553831443,31357.99110978441,14112.483501715411
451,-23448.575481605636,31356.201352799588,14111.76384231012
452,-23445.017451755994,31344.12033298557,14106.90187718841
453,-23432.368769400327,31300.264116772138,14089.0793315199
454,-23419.72008704466,31256.407900558705,14071.256785851394
455,-23416.23524598749,31244.325065479494,14066.346492657009
456,-23415.718973238276,31242.53501583813,14065.619041813396
457,-23415.202700489062,31240.744966196766,14064.891590969783
458,-23411.71785943189,31228.662131117555,14059.981297775397
459,-23399.069177076224,31184.805914904122,14042.158752106889
460,-23386.420494720558,31140.94969869069,14024.33620643838
461,-23382.935653663386,31128.866863611478,14019.425913243995
462,-23382.419380914173,31127.076813970114,14018.698462400382
463,-23381.90310816496,31125.28676432875,14017.971011556769
464,-23378.418267107787,31113.20392924954,14013.060718362383
465,-23365.769584752125,31069.347713036106,13995.238172693877
466,-23353.12090239646,31025.491496822673,13977.41562702537
467,-23349.636061339283,31013.408661743462,13972.505333830984
468,-23349.119788590073,31011.6186121021,13971.777882987371
469,-23348.603515840863,31009.828562460734,13971.050432143758
470,-23345.11867478369,30997.745727381523,13966.140138949373
471,-23332.469992428025,30953.88951116809,13948.317593280864
472,-23319.82131007236,30910.033294954657,13930.495047612356
473,-23316.336469015187,30897.950459875447,13925.58475441797
474,-23315.820196265977,30896.160410234083,13924.857303574358
475,-23315.303923516767,30894.37036059272,13924.129852730744
476,-23311.819082459595,30882.287525513508,13919.21955953636
477,-23299.17040010393,30838.431309300075,13901.397013867852
478,-23286.521717748263,30794.575093086638,13883.574468199346
479,-23283.03687669109,30782.492258007427,13878.66417500496
480,-23282.52060394188,30780.702208366063,13877.936724161347
481,-23282.00433119267,30778.9121587247,13877.209273317734
482,-23278.5194901355,30766.82932364549,13872.29898012335
483,-23265.870807779833,30722.97310743205,13854.476434454846
484,-23253.22212542417,30679.11689121862,13836.65388878634
485,-23249.89849213801,30667.01967551036,13831.668150506297
486,-23249.408534489114,30665.227278415805,13830.928384220417
487,-23248.918576840217,30663.43488132125,13830.188617934535
488,-23245.61136271014,30651.336200933023,13825.195195504843
489,-23233.60740031209,30607.422472116494,13807.070921500776
490,-23221.603437914036,30563.508743299964,13788.946647496708
491,-23218.29622378396,30551.41006291174,13783.953225067016
492,-23217.806266135063,30549.617665817183,13783.213458781134
493,-23217.316308486166,30547.825268722627,13782.473692495254
494,-23214.00909435609,30535.7265883344,13777.480270065562
495,-23202.005131958038,30491.81285951787,13759.355996061495
496,-23190.001169559986,30447.899130701342,13741.231722057428
497,-23186.69395542991,30435.800450313116,13736.238299627736
498,-23186.203997781013,30434.00805321856,13735.498533341855
499,-23185.714040132116,30432.215656124004,13734.758767055973
500,-23182.40682600204,30420.11697573578,13729.765344626281
501,-23170.402863603987,30376.20324691925,13711.641070622214
502,-23158.398901205936,30332.289518102723,13693.516796618147
503,-23155.09168707586,30320.190837714494,13688.523374188455
504,-23154.601729426962,30318.39844061994,13687.783607902573
505,-23154.111771778065,30316.60604352539,13687.043841616693
506,-23150.80455764799,30304.50736313716,13682.050419187
507,-23138.800595249937,30260.593634320634,13663.926145182933
508,-23126.79663285188,30216.679905504105,13645.801871178866
509,-23123.48941872181,30204.58122511588,13640.808448749174
510,-23122.999461072908,30202.788828021323,13640.068682463294
511,-23122.509503424008,30200.996430926767,13639.328916177412
512,-23119.202289293935,30188.89775053854,13634.33549374772
513,-23107.19832689588,30144.98402172201,13616.211219743653
514,-23095.194364497824,30101.070292905486,13598.086945739586
515,-23091.887150367744,30088.971612517256,13593.093523309893
516,-23091.397192718847,30087.179215422704,13592.353757024011
517,-23090.90723506995,30085.386818328152,13591.613990738131
518,-23087.60002093987,30073.288137939922,13586.620568308439
519,-23075.596058541814,30029.374409123393,13568.496294304372
520,-23063.80170591765,29985.446807435597,13550.269503098167
521,-23060.597836203488,29973.34128727195,13545.225536363316
522,-23060.123188838425,29971.547876877336,13544.478282032225
523,-23059.64854147336,29969.754466482722,13543.731027701137
524,-23056.4446717592,29957.648946319074,13538.687060966286
525,-23044.815811315188,29913.71039165104,13520.379329854604
526,-23033.186950871182,29869.771836982996,13502.071598742921
527,-23029.983081157014,29857.666316819355,13497.027632008068
528,-23029.508433791954,29855.872906424738,13496.28037767698
529,-23029.033786426895,29854.07949603012,13495.53312334589
530,-23025.829916712726,29841.97397586648,13490.489156611038
531,-23014.201056268714,29798.035421198438,13472.181425499355
532,-23002.57219582471,29754.096866530403,13453.873694387672
533,-22999.36832611054,29741.991346366754,13448.82972765282
534,-22998.89367874548,29740.19793597214,13448.08247332173
535,-22998.41903138042,29738.404525577527,13447.33521899064
536,-22995.215161666252,29726.299005413883,13442.291252255789
537,-22983.58630122224,29682.360450745844,13423.983521144106
538,-22971.95744077823,29638.42189607781,13405.675790032423
539,-22968.753571064066,29626.316375914168,13400.631823297572
540,-22968.278923699003,29624.52296551955,13399.884568966481
541,-22967.80427633394,29622.729555124934,13399.137314635393
542,-22964.600406619775,29610.624034961293,13394.09334790054
543,-22952.971546175766,29566.685480293258,13375.785616788857
544,-22941.342685731754,29522.746925625215,13357.477885677175
545,-22938.138816017585,29510.641405461574,13352.433918942324
546,-22937.664168652525,29508.847995066957,13351.686664611236
547,-22937.189521287466,29507.05458467234,13350.939410280145
548,-22933.985651573297,29494.9490645087,13345.895443545294
549,-22922.356791129285,29451.010509840664,13327.587712433611
550,-22910.727930685276,29407.07195517262,13309.279981321928
551,-22907.52406097111,29394.96643500898,13304.236014587077
552,-22907.049413606048,29393.173024614363,13303.488760255987
553,-22906.574766240985,29391.379614219746,13302.741505924898
554,-22903.37089652682,29379.274094056105,13297.697539190045
555,-22891.806584412876,29335.32475449659,13279.375550797678
556,-22880.63046212225,29291.310555240263,13260.967819966056
557,-22877.55132638912,29279.184194220667,13255.896302287958
558,-22877.095158132357,29277.387696291837,13255.144966335647
559,-22876.638989875595,29275.591198363007,13254.393630383336
560,-22873.559854142462,29263.464837343403,13249.322112705235
561,-22862.383731851834,29219.45063808708,13230.914381873614
562,-22851.207609561206,29175.43643883075,13212.506651041993
563,-22848.128473828074,29163.310077811155,13207.435133363892
564,-22847.672305571316,29161.513579882325,13206.68379741158
565,-22847.216137314557,29159.717081953495,13205.93246145927
566,-22844.137001581425,29147.59072093389,13200.860943781172
567,-22832.960879290797,29103.57652167757,13182.45321294955
568,-22821.78475700017,29059.56232242124,13164.045482117926
569,-22818.705621267036,29047.435961401643,13158.973964439829
570,-22818.249453010274,29045.639463472813,13158.222628487518
571,-22817.793284753512,29043.842965543983,13157.471292535207
572,-22814.71414902038,29031.71660452438,13152.399774857106
573,-22803.53802672975,28987.702405268057,13133.992044025483
574,-22792.361904439123,28943.688206011728,13115.584313193858
575,-22789.28276870599,28931.56184499213,13110.512795515759
576,-22788.826600449233,28929.7653470633,13109.761459563448
577,-22788.370432192474,28927.96884913447,13109.010123611137
578,-22785.29129645934,28915.842488114868,13103.938605933035
579,-22774.115174168714,28871.828288858545,13085.530875101413
580,-22762.939051878086,28827.814089602216,13067.123144269788
581,-22759.859916144953,28815.68772858262,13062.051626591689
582,-22759.40374788819,28813.89123065379,13061.300290639378
583,-22758.94757963143,28812.09473272496,13060.548954687067
584,-22755.868443898296,28799.968371705356,13055.477437008965
585,-22744.69232160767,28755.954172449034,13037.069706177343
586,-22733.51619931704,28711.939973192704,13018.66197534572
587,-22730.437063583908,28699.813612173108,13013.590457667618
588,-22729.98089532715,28698.017114244278,13012.839121715308
589,-22729.52472707039,28696.220616315448,13012.087785762997
590,-22726.44559133726,28684.094255295844,13007.016268084895
591,-22715.580840602997,28640.03427293154,12988.532872867298
592,-22704.83272561124,28595.95714080939,12970.021134753057
593,-22701.87151025637,28583.81344114308,12964.920962007296
594,-22701.432811685278,28582.014374525847,12964.165380859777
595,-22700.994113114182,28580.215307908617,12963.409799712255
596,-22698.03289775931,28568.07160824231,12958.309626966495
597,-22687.284782767558,28523.994476120155,12939.797888852254
598,-22676.5366677758,28479.917343998,12921.286150738013
599,-22673.57545242093,28467.77364433169,12916.185977992252
600,-22673.136753849838,28465.974577714456,12915.430396844731
601,-22672.698055278743,28464.175511097226,12914.674815697212
602,-22669.73683992387,28452.03181143092,12909.574642951451
603,-22658.98872493212,28407.954679308765,12891.06290483721
604,-22648.24060994036,28363.87754718661,12872.55116672297
605,-22645.27939458549,28351.7338475203,12867.450993977209
606,-22644.8406960144,28349.934780903066,12866.69541282969
607,-22644.401997443303,28348.135714285836,12865.939831682168
608,-22641.44078208843,28335.99201461953,12860.839658936407
609,-22630.69266709668,28291.914882497374,12842.327920822165
610,-22619.94455210492,28247.83775037522,12823.816182707924
611,-22616.98333675005,28235.69405070891,12818.716009962163
612,-22616.54463817896,28233.894984091676,12817.960428814644
613,-22616.105939607864,28232.095917474446,12817.204847667123
614,-22613.14472425299,28219.95221780814,12812.104674921362
615,-22602.39660926124,28175.875085685984,12793.59293680712
616,-22591.64849426948,28131.79795356383,12775.081198692878
617,-22588.68727891461,28119.65425389752,12769.981025947118
618,-22588.24858034352,28117.855187280285,12769.225444799598
619,-22587.809881772424,28116.056120663055,12768.469863652077
620,-22584.84866641755,28103.91242099675,12763.369690906316
621,-22574.1005514258,28059.835288874594,12744.857952792074
622,-22563.35243643404,28015.75815675244,12726.346214677833
623,-22560.39122107917,28003.614457086132,12721.246041932072
624,-22559.95252250808,28001.815390468902,12720.490460784553
625,-22559.52513324159,28000.013134919343,12719.736011053628
626,-22556.650638141175,27987.84498237707,12714.644514061023
627,-22546.217285554485,27943.679095371794,12696.164265717493
628,-22535.783932967795,27899.513208366512,12677.684017373962
629,-22532.90943786738,27887.34505582424,12672.592520381357
630,-22532.483586741393,27885.542366558715,12671.8382245306
631,-22532.057735615403,27883.739677293193,12671.083928679844
632,-22529.183240514987,27871.57152475092,12665.992431687238
633,-22518.749887928298,27827.405637745644,12647.512183343708
634,-22508.316535341608,27783.239750740362,12629.031935000177
635,-22505.442040241192,27771.07159819809,12623.940438007572
636,-22505.016189115202,27769.268908932565,12623.186142156816
637,-22504.590337989215,27767.466219667043,12622.431846306059
638,-22501.7158428888,27755.29806712477,12617.340349313454
639,-22491.28249030211,27711.132180119494,12598.860100969923
640,-22480.84913771542,27666.966293114212,12580.379852626389
641,-22477.974642615005,27654.79814057194,12575.288355633784
642,-22477.54879148902,27652.995451306415,12574.534059783029
643,-22477.122940363028,27651.192762040893,12573.779763932274
644,-22474.248445262616,27639.02460949862,12568.68826693967
645,-22463.815092675926,27594.858722493344,12550.208018596135
646,-22453.381740089237,27550.692835488062,12531.727770252604
647,-22450.507244988825,27538.52468294579,12526.63627326
648,-22450.081393862834,27536.721993680265,12525.881977409243
649,-22449.655542736848,27534.919304414743,12525.127681558486
650,-22446.781047636432,27522.75115187247,12520.03618456588
651,-22436.347695049746,27478.585264867193,12501.555936222347
652,-22425.91434246306,27434.419377861912,12483.075687878812
653,-22423.039847362645,27422.25122531964,12477.984190886207
654,-22422.613996236658,27420.448536054115,12477.22989503545
655,-22422.188145110667,27418.645846788593,12476.475599184694
656,-22419.313650010256,27406.47769424632,12471.384102192089
657,-22408.880297423566,27362.311807241043,12452.903853848555
658,-22398.567091400702,27318.114950439085,12434.431373887859
659,-22395.81804264574,27305.914461992325,12429.347987949006
660,-22395.410776163524,27304.106982222434,12428.594893735843
661,-22395.003509681308,27302.299502452544,12427.84179952268
662,-22392.254460926346,27290.099014005784,12422.758413583826
663,-22382.276432112038,27245.81575964347,12404.307605361322
664,-22372.29840329773,27201.53250528116,12385.856797138818
665,-22369.549354542767,27189.3320168344,12380.773411199965
666,-22369.14208806055,27187.524537064506,12380.020316986802
667,-22368.734821578335,27185.717057294612,12379.267222773638
668,-22365.985772823373,27173.516568847852,12374.183836834785
669,-22356.007744009064,27129.233314485544,12355.733028612281
670,-22346.029715194756,27084.95006012323,12337.282220389778
671,-22343.280666439794,27072.749571676468,12332.198834450925
672,-22342.873399957578,27070.942091906578,12331.445740237761
673,-22342.466133475362,27069.134612136688,12330.692646024598
674,-22339.7170847204,27056.934123689927,12325.609260085745
675,-22329.73905590609,27012.650869327612,12307.15845186324
676,-22319.761027091783,26968.367614965304,12288.707643640735
677,-22317.01197833682,26956.167126518543,12283.624257701882
678,-22316.604711854605,26954.35964674865,12282.871163488719
679,-22316.19744537239,26952.552166978756,12282.118069275555
680,-22313.448396617427,26940.351678531995,12277.034683336702
681,-22303.47036780312,26896.068424169687,12258.583875114196
682,-22293.49233898881,26851.785169807372,12240.133066891693
683,-22290.743290233848,26839.58468136061,12235.04968095284
684,-22290.33602375163,26837.77720159072,12234.296586739676
685,-22289.928757269416,26835.96972182083,12233.543492526513
686,-22287.179708514454,26823.76923337407,12228.46010658766
687,-22277.201679700145,26779.485979011755,12210.009298365156
688,-22267.223650885837,26735.202724649447,12191.558490142648
689,-22264.474602130875,26723.002236202687,12186.475104203795
690,-22264.06733564866,26721.194756432793,12185.722009990632
691,-22263.660069166443,26719.3872766629,12184.968915777468
692,-22260.91102041148,26707.18678821614,12179.885529838615
693,-22250.93299159717,26662.90353385383,12161.434721616106
694,-22241.126458230905,26618.543573005114,12143.076676842114
695,-22238.43323508521,26606.31811487906,12138.023487483344
696,-22238.034239063625,26604.50693589742,12137.2748668376
697,-22237.63524304204,26602.695756915786,12136.526246191857
698,-22234.942019896345,26590.470298789733,12131.473056833089
699,-22225.166617367526,26546.096413739608,12113.131851012371
700,-22215.391214838703,26501.722528689486,12094.790645191653
701,-22212.69799169301,26489.497070563433,12089.737455832885
702,-22212.298995671426,26487.685891581794,12088.988835187141
703,-22211.899999649842,26485.874712600158,12088.240214541398
704,-22209.206776504147,26473.649254474105,12083.18702518263
705,-22199.431373975327,26429.27536942398,12064.845819361912
706,-22189.655971446504,26384.90148437386,12046.504613541194
707,-22186.96274830081,26372.676026247806,12041.451424182425
708,-22186.563752279228,26370.864847266166,12040.702803536682
709,-22186.164756257644,26369.05366828453,12039.954182890939
710,-22183.47153311195,26356.828210158477,12034.90099353217
711,-22173.69613058313,26312.454325108352,12016.559787711452
712,-22163.92072805431,26268.08044005823,11998.218581890735
713,-22161.227504908613,26255.854981932178,11993.165392531966
714,-22160.82850888703,26254.04380295054,11992.416771886223
715,-22160.429512865445,26252.232623968903,11991.66815124048
716,-22157.736289719753,26240.00716584285,11986.61496188171
717,-22147.96088719093,26195.633280792725,11968.273756060993
718,-22138.185484662114,26151.259395742603,11949.932550240275
719,-22135.492261516418,26139.03393761655,11944.879360881507
720,-22135.093265494834,26137.22275863491,11944.130740235763
721,-22134.69426947325,26135.411579653275,11943.38211959002
722,-22132.001046327554,26123.186121527222,11938.328930231251
723,-22122.22564379873,26078.812236477097,11919.987724410534
724,-22112.450241269915,26034.438351426972,11901.646518589816
725,-22109.75701812422,26022.21289330092,11896.593329231047
726,-22109.358022102635,26020.401714319283,11895.844708585304
727,-22108.95902608105,26018.590535337644,11895.09608793956
728,-22106.265802935355,26006.36507721159,11890.042898580792
729,-22096.683126957898,25961.910160428186,11871.798377657484
730,-22087.355268091073,25917.34810598265,11853.681690527836
731,-22084.78534779103,25905.070805268064,11848.690358359461
732,-22084.40461885769,25903.251945902943,11847.950901741926
733,-22084.02388992435,25901.433086537818,11847.21144512439
734,-22081.453969624305,25889.155785823234,11842.220112956016
735,-22072.126110757476,25844.593731377696,11824.103425826368
736,-22062.79825189065,25800.031676932158,11805.986738696716
737,-22060.228331590606,25787.754376217574,11800.995406528345
738,-22059.847602657268,25785.93551685245,11800.255949910808
739,-22059.466873723926,25784.116657487328,11799.516493293271
740,-22056.896953423882,25771.83935677274,11794.5251611249
741,-22047.569094557053,25727.277302327206,11776.408473995249
742,-22038.241235690228,25682.71524788167,11758.2917868656
